sample_id,第180天价格,外推期最高价,外推期最低价,外推期均价,突破120,突破130,最终状态,缓和占比,维持占比,升级占比,第90天价格,第120天价格,第150天价格
1855,114.61263640954466,134.12790627750388,94.827288092537,112.61144908445732,True,True,升级,0.02586206896551724,0.43103448275862066,0.5431034482758621,115.26606022563068,113.84482913305476,109.89338572998793
1856,100.01032894098628,129.88029966966602,94.51607518441327,109.18201033294672,True,False,维持,0.02586206896551724,0.6810344827586207,0.29310344827586204,110.27245935330231,106.17561664793848,96.37242077488838
1857,92.54388288116745,119.5467527427185,92.33446083686985,105.97183896498952,False,False,维持,0.04310344827586207,0.7844827586206896,0.1724137931034483,111.37879317565614,101.68815469440837,111.85248191492343
1858,92.381255761052,129.26424087087446,89.1511832415699,105.51928252751354,True,False,维持,0.12931034482758622,0.7155172413793104,0.15517241379310345,120.88609713889744,102.66769376535802,102.52946012459475
1859,98.8514637662488,121.7897632987915,94.96027949584274,106.3514685955336,True,False,维持,0.10344827586206896,0.7155172413793104,0.1810344827586207,111.70371757261181,110.15652352372902,100.56117955984226
1860,99.97000154913792,121.08418417147571,91.89546937137877,104.39023857907608,True,False,升级,0.08620689655172414,0.7672413793103449,0.14655172413793102,111.32439530012233,98.63193868168028,93.07584754440279
1861,97.87432095599127,119.56165442887703,96.86471228261625,106.33543049019879,False,False,维持,0.04310344827586207,0.853448275862069,0.10344827586206896,110.84279830040954,100.29690133155835,107.6248000898044
1862,95.69687706443332,116.41384406354108,90.66709858107914,103.31365522507802,False,False,维持,0.16379310344827586,0.7155172413793104,0.1206896551724138,107.61428637294661,99.54428648617304,95.04626081971698
1863,92.60613239907772,118.68981753226852,92.49623613412318,103.75388258202382,False,False,维持,0.05172413793103448,0.8706896551724138,0.07758620689655173,108.59045199959075,101.03898850149982,99.23067541175814
1864,93.37214122675233,123.40925490898769,93.37214122675233,107.56972500487309,True,False,维持,0.06896551724137931,0.7155172413793104,0.21551724137931033,118.76081612647492,108.2041902089755,102.47463252839115
1865,104.9760090876266,129.99480348357827,90.88396323183959,106.54191680670439,True,False,维持,0.08620689655172414,0.7155172413793104,0.19827586206896552,125.65298701916655,103.76173217812074,96.10976281465338
1866,104.51163924646418,137.58285230666237,95.78579104091193,112.1738677245748,True,True,维持,0.06896551724137931,0.5258620689655172,0.4051724137931034,124.67236947357891,102.74841652914871,112.25177109997384
1867,98.5737542652296,128.15415259606883,95.89838614896482,108.83683543955155,True,False,维持,0.017241379310344827,0.7241379310344828,0.25862068965517243,122.31988528921926,102.01790561603381,119.41495342534549
1868,98.82139714245967,122.67234191739593,96.24633565647036,108.86089305137794,True,False,维持,0.08620689655172414,0.6379310344827587,0.27586206896551724,109.35960664227775,121.2213855256262,96.79629642672138
1869,95.01171249134987,116.89767934667283,92.27038761548447,103.29840624899477,False,False,维持,0.16379310344827586,0.7327586206896551,0.10344827586206896,106.70895803304184,101.4190552293853,97.06910428075487
1870,96.50145925696799,128.21582732559216,93.42068179594894,106.59309142756591,True,False,维持,0.08620689655172414,0.75,0.16379310344827586,109.69386679074657,99.6725822228226,119.56768422962588
1871,97.56416168160462,136.3464980590752,95.46439233685473,110.67882600576525,True,True,维持,0.008620689655172414,0.6293103448275862,0.3620689655172414,106.90268456602625,115.0991830926279,105.09079812271975
