sample_id,第180天价格,外推期最高价,外推期最低价,外推期均价,突破120,突破130,最终状态,缓和占比,维持占比,升级占比,第90天价格,第120天价格,第150天价格
1,86.49429051381152,128.7722809033672,86.49429051381152,99.84791784205214,True,False,缓和,0.45689655172413796,0.3620689655172414,0.1810344827586207,108.0558201992785,103.8408004790494,90.62644228645003
2,97.37732302848032,132.74382402338003,86.9225328588362,97.63640791966196,True,True,升级,0.6379310344827587,0.2672413793103448,0.09482758620689655,97.7936396812395,101.81421502663429,89.77872370030448
3,98.72433355277033,110.6120279826231,86.46515760811367,97.02789506718848,False,False,维持,0.4482758620689655,0.45689655172413796,0.09482758620689655,99.64908619957214,97.01350250770022,90.31548413391427
4,89.11962966874506,122.04672200238568,85.23718936503674,100.08995611894666,True,False,维持,0.3620689655172414,0.49137931034482757,0.14655172413793102,95.07688201247856,99.10863987472966,94.92362063132782
5,89.79518630266256,115.64934441189553,87.87498558821328,98.09058780054337,False,False,维持,0.33620689655172414,0.5431034482758621,0.1206896551724138,94.41197733515875,112.04010407925531,99.28364446930634
6,95.41971936569668,122.22333718410948,87.23287115897297,99.49172199411727,True,False,缓和,0.43103448275862066,0.35344827586206895,0.21551724137931033,98.89103120385684,98.28321316460607,91.84086162825766
7,87.50223260577063,113.71420390781655,87.35081132214442,95.97088506142828,False,False,缓和,0.646551724137931,0.33620689655172414,0.017241379310344827,95.52330292109383,97.62050709175925,89.72717690217934
8,86.3509132007008,112.04694885229206,84.79883409953864,97.20529223521403,False,False,缓和,0.6551724137931034,0.23275862068965517,0.11206896551724138,111.28669339290609,91.3142222498177,94.30690735687922
9,85.20389146148237,130.42071148560697,85.20389146148237,102.53257919558048,True,True,缓和,0.3793103448275862,0.3879310344827586,0.23275862068965517,119.56300113650227,105.17104009515126,92.11043100043958
10,87.51227931465868,118.50003451372734,87.51227931465868,99.42134041357431,False,False,维持,0.5689655172413793,0.25,0.1810344827586207,98.08358242974373,98.93079063267125,101.01837948261482
11,92.03099117341661,120.10901396918877,86.78884843366447,97.13828324914479,True,False,升级,0.5,0.4051724137931034,0.09482758620689655,106.74114456696222,94.01750963183389,97.84707078828352
12,88.15942307256604,127.32407714212661,87.41402504654384,98.58541744242521,True,False,缓和,0.6120689655172413,0.23275862068965517,0.15517241379310345,100.37972781818337,97.6818928272978,89.99599755867364
13,86.88317203519489,126.19815174563229,86.69765507924642,97.12860826745437,True,False,缓和,0.6982758620689655,0.19827586206896552,0.10344827586206896,113.19189738841007,92.84833192846654,88.65936786594952
14,96.63416840108887,122.58603883555479,87.00036324460149,102.44669822577693,True,False,缓和,0.22413793103448276,0.5258620689655172,0.25,102.6456769445019,101.90861262734768,88.49316777949419
15,87.98892864574535,108.54527656998454,87.98892864574535,93.79989534099353,False,False,缓和,0.6379310344827587,0.3275862068965517,0.034482758620689655,93.8009993288084,95.13935895416593,95.1184943070431
16,85.75982571588119,111.59065597439465,85.75982571588119,97.67356631762462,False,False,缓和,0.5775862068965517,0.3448275862068966,0.07758620689655173,97.56227511066731,92.53591220094533,110.348497674698
