day_index,trade_date,p05,p10,p25,p50,p75,p90,p95
102,2026-06-12,92.51645068083586,93.47023317796081,95.61223652384234,99.6671394745458,105.12470795273917,111.50341066123161,115.26480230103338
103,2026-06-13,92.40467339005191,93.42867852489982,95.52210194198594,99.45194771512755,104.79735383217397,111.17871087071713,115.0263798028724
104,2026-06-14,92.37840742932673,93.34531039812502,95.35231984728046,99.35780864325626,104.49746788044831,110.8577058966354,114.15556853899268
105,2026-06-15,92.24198851808859,93.19497338442898,95.27523306707903,99.14377570862646,104.34446521610349,110.31140341398898,113.69351525379457
106,2026-06-16,92.08876405972333,93.15562590081169,95.170660825186,99.05215317863332,104.10593900722223,110.19399850607046,113.60123841762045
107,2026-06-17,92.22694441436583,93.13911484667298,95.13559744326027,98.91167131685162,103.74912747940846,110.10559738730284,113.52001123180926
108,2026-06-18,92.09522094451707,93.02212302824725,94.99765134919622,98.693445803431,103.52196434157493,109.66373621066968,113.52298732073868
109,2026-06-19,91.99386828604764,92.94467077969745,94.85581933455197,98.57081653230591,103.42922727334812,109.13220093687848,112.93920489816617
110,2026-06-20,91.91979672312797,92.76170824961372,94.82929522617258,98.34259848815836,103.18956556362514,108.53338058950196,112.00272767208132
111,2026-06-21,91.85679062636758,92.79355981878828,94.69879702653218,98.23840752876828,102.99314529552231,108.50590928108385,112.0272859518302
112,2026-06-22,91.78777862902867,92.69135967695036,94.51250901868211,97.90951732760058,102.77540654706675,108.46565861754097,111.94684780033276
113,2026-06-23,91.78610826764749,92.64949897844639,94.4061071131035,97.71257173751441,102.70493681179704,108.44085784914462,112.24742856689248
114,2026-06-24,91.64440271617988,92.43363332277363,94.29960559850716,97.46114958677757,102.60699774385597,108.22790584231689,111.81312635745127
115,2026-06-25,91.48819095555301,92.35400365747631,94.1905877860387,97.41478851126371,102.27667831597671,108.16345251176756,111.81014246303022
116,2026-06-26,91.38657106166481,92.25971019230936,93.9992740470764,97.29345960464146,102.11840145127968,107.97359618694308,111.47775771404659
117,2026-06-27,91.2898217486906,92.17251412230215,93.90937024411849,97.28635365469904,101.91435017085394,107.53673804785237,111.13635399677311
118,2026-06-28,91.17979181734141,91.94297493520226,93.84523239479161,97.0201103025295,101.71363910056132,107.31151844880502,110.64441531962986
119,2026-06-29,91.02597192695222,91.95633070137742,93.65020682171479,96.90888748431578,101.60219959694221,107.0790412551703,110.84520544729864
120,2026-06-30,90.99653332592253,91.85022643942742,93.51085626046577,96.69457841941056,101.3815432733617,106.45266208630335,109.95401658430696
121,2026-07-01,90.90371175454251,91.73211191956491,93.44405855723555,96.58414727594922,100.89329123879477,106.21395284231251,109.50318345345894
122,2026-07-02,90.86385206913216,91.66068670261072,93.37896558832584,96.58768829140251,100.9926414332257,105.77198183897285,109.19935257028361
123,2026-07-03,90.76693089193438,91.52757209956258,93.40017306498443,96.59008923264904,100.81942622331101,105.82504518019351,108.72899149028869
124,2026-07-04,90.7341558411629,91.42310120840267,93.31345424842257,96.49589448647403,100.84973564726866,105.95939537642963,108.74519618381272
125,2026-07-05,90.64107795276189,91.363323162329,93.26677357565754,96.32929448438279,100.77720050051254,105.79818603515365,108.77648887078945
126,2026-07-06,90.52933953124656,91.31400814984457,93.06669699366353,96.39592166617567,100.67997973708862,105.74219998206073,108.65563635779613
127,2026-07-07,90.44595476522045,91.28707737972985,93.13147914475947,96.35925530211446,100.76967861613163,105.51632564604688,108.53210883322683
128,2026-07-08,90.47146333656255,91.26744275930464,93.06133924389883,96.28082392232068,100.69264832975617,105.50278524298662,108.95868714797427
129,2026-07-09,90.33357064276457,91.09346293779593,92.98747409884525,96.24061837118612,100.66439372216087,105.53179107660887,108.71905495090215
130,2026-07-10,90.17734801556179,91.10025342852686,92.90623102943825,96.29469488055369,100.49439599917721,105.45376338478536,108.51239252997217
131,2026-07-11,90.1665945598643,91.00520170782471,92.78206340312222,96.1228672655911,100.53654371111844,105.56476187292965,108.43962536177666
132,2026-07-12,90.08219846327138,90.8416066794009,92.80143564102866,95.91229864012914,100.3713026060557,105.55072422825596,108.68796345000632
133,2026-07-13,89.94000381267251,90.78855626827423,92.68319433103414,95.83791224445216,100.08097279735838,105.31373661225791,108.7115176236318
134,2026-07-14,89.81476418106416,90.63330707698634,92.48054585875175,95.75388264572786,99.9673463170272,104.91021652521036,108.50977453616747
135,2026-07-15,89.6662313501306,90.50959313385066,92.51238008814383,95.44610267972084,99.826840519151,104.76817785303892,108.34836003667475
136,2026-07-16,89.63981976019922,90.46231531810702,92.45457000697115,95.43799751369932,99.73348471978224,104.76285678846708,108.39435318978606
137,2026-07-17,89.60319863688001,90.41271539175571,92.30157133466201,95.3557831458946,99.72561840997159,104.67391854632241,107.70647146254429
138,2026-07-18,89.41276487526675,90.3152029603419,92.16259990315697,95.20443194224163,99.5435033849302,104.35697283252674,107.56550509422536
139,2026-07-19,89.30503818247352,90.23195644074043,92.06554980394623,95.11655736487664,99.4380336717595,104.27459712186113,107.7060001067763
140,2026-07-20,89.16292872284312,90.11556746773422,91.9614115508784,94.99839263476332,99.30575734065623,104.35074352074727,107.09287191448306
141,2026-07-21,89.12529694444427,90.04451502158952,91.85342808715188,95.0034427042689,99.12627983411188,103.72966303302056,107.16494045912927
142,2026-07-22,89.06410549526353,89.96205767601062,91.79079075656652,94.86374706312131,99.00899675440651,103.65568899220904,106.68849331673518
143,2026-07-23,88.87138851388522,89.8537789595742,91.78076659094361,94.69656065939743,98.9573741726494,103.66357670756354,106.69331634301766
144,2026-07-24,88.89628148862813,89.81424756111333,91.62377428034992,94.52136112879779,98.80550527493985,103.7101416014103,106.63706204311899
145,2026-07-25,88.94085219918958,89.72834921193312,91.49714348147229,94.45907957693282,98.66342065652717,103.46193750534037,106.47306571319017
146,2026-07-26,88.78975580816282,89.62691479538746,91.41483988518877,94.5063036045984,98.64571878502022,103.35797992864433,106.66602739218376
147,2026-07-27,88.77047107907403,89.50066724943802,91.27911933117078,94.33568152605706,98.61272650604444,103.52736915492102,106.51799897012359
148,2026-07-28,88.69068011084588,89.45456274050296,91.06336984441782,94.29557047592502,98.45497171193125,103.20466332363354,106.29232891716498
