day_index,trade_date,p05,p10,p25,p50,p75,p90,p95
165,2026-08-14,88.70389351393558,89.55892194462308,91.01521449296479,92.87328513103162,94.99023010421992,97.66823121777702,100.7660656527591
166,2026-08-15,88.68318482099664,89.43260247231252,90.94811543811772,92.75348678872734,94.87322680039198,97.61169069046169,100.18346379579722
167,2026-08-16,88.59339194539753,89.36415031132118,90.84289498716333,92.70635996634164,94.65273873982122,97.20350447878957,99.50002450909645
168,2026-08-17,88.42239499255174,89.23592172642232,90.80822075985326,92.52617293829752,94.59889642883867,96.96846182817653,99.49444011534084
169,2026-08-18,88.2229025928704,89.09881182360108,90.64416957319116,92.29081795809492,94.49493028539861,96.91523075256917,99.76085149724956
170,2026-08-19,88.06745712310482,88.88109867662058,90.41490501675307,92.18592583064385,94.24539499332985,96.6222933658746,99.231712025328
171,2026-08-20,88.01678868372159,88.92719274184113,90.29279448682534,92.10986828737433,94.05025908782144,96.49049408634258,99.1685020470168
172,2026-08-21,88.00674416577583,88.80834349556058,90.2101128814283,91.93691375736952,93.96571644147608,96.46523178308172,98.91387884285797
173,2026-08-22,87.93225963448823,88.67187674692461,90.17836046606716,91.89072531030985,93.93806960591235,96.25834467784976,99.11957304389803
174,2026-08-23,87.84045756903824,88.6148910035354,90.05799155016494,91.79652043213814,93.80490565487622,96.37897795354776,98.99892965674321
175,2026-08-24,87.67992220285811,88.60299298815475,90.00511318427998,91.72088807767324,93.75224779214753,96.19806437282962,99.04631504885528
176,2026-08-25,87.60539330479826,88.4215253263288,89.88638950139634,91.5397762083239,93.6808524538967,96.06248224129973,98.82984424085184
177,2026-08-26,87.44095089991491,88.30142970410738,89.83895794460626,91.55784436619768,93.52664884287569,96.02538073579407,99.09167080097562
178,2026-08-27,87.35782783612883,88.21846185253118,89.71084500207573,91.46600450032741,93.43052957390641,96.26711737326703,98.63790871187196
179,2026-08-28,87.35481006098978,88.1261904323641,89.54602889727315,91.34300359561385,93.34367901235987,96.22338166837537,98.88015681770634
180,2026-08-29,87.28556107986701,88.07138974680558,89.46119171858587,91.24343368321786,93.24191565588399,96.20221399027268,98.27811467056571
