窗口编号,窗口起始,窗口终止,交易日数,累计收益率,窗口最高收盘价,窗口最低收盘价,价格区间比例,实现波动率,平均绝对日收益率,最大单日上涨,最大单日下跌,最大单日绝对收益,是否冲突窗口,朴素上一日基准_RMSE,朴素上一日基准_MAE,朴素上一日基准_MAPE,三日均值基准_RMSE,三日均值基准_MAE,三日均值基准_MAPE,漂移随机游走基准_RMSE,漂移随机游走基准_MAE,漂移随机游走基准_MAPE,实现波动率_历史标准分,平均绝对日收益率_历史标准分,最大单日绝对收益_历史标准分,价格区间比例_历史标准分,朴素上一日基准_RMSE_历史标准分,历史压力综合分
643,2020-03-02,2020-05-05,46,-0.36154921141944507,53.06,23.0,0.9412165105641472,0.5542483149534089,0.058730435060791605,0.1670596160323341,-0.2301098901098901,0.2301098901098901,False,2.7368662657356384,1.9176086956521738,6.05382235944572,3.5721990902775427,2.480833333333333,8.017826398988278,2.920498432597895,2.1638876811594203,6.780120705317855,5.57281788875028,5.6032082915505015,4.175545355575963,5.829117951316852,1.5890718025353379,5.022965401900926
1149,2022-02-14,2022-04-19,46,0.12534174553101995,129.47,89.93,0.3758959054948869,0.30693346001542726,0.03550659750773377,0.0971259682022014,-0.1309955974356993,0.1309955974356993,False,4.99093700360093,3.822173913043478,3.555624890568666,6.360588024080578,5.071992753623188,4.709960268779634,5.540708497365457,3.935278985507247,3.707127659323105,2.2175434908187963,2.542245000384274,1.7014190496118502,1.3773413916850317,4.500015590623898,2.2404123969961276
2191,2026-02-27,2026-05-04,46,0.6112445260630031,114.06,73.21,0.4129953647638537,0.3020642042448071,0.03746131196192127,0.11899263169471,-0.0798774063786994,0.11899263169471,False,4.503868144258839,3.6467391304347827,3.673879796137193,5.390376802904847,4.442681159420289,4.5180836327773966,4.8018769247663835,3.9384094202898545,3.9665731110366824,2.1514832081550685,2.7998815419468093,1.401796739971934,1.6694915480168842,3.871006905734093,2.217604744812672
689,2020-05-06,2020-07-08,46,0.6267816954238559,43.37,29.37,0.36434819013996855,0.24440629765925295,0.025870203680639536,0.1701694915254239,-0.0669168230143839,0.1701694915254239,False,1.3351379997067225,0.9645652173913032,2.6066891079393617,1.6527710591346403,1.1984057971014486,3.2374321079566037,1.4760475204439374,1.0968043478260865,2.988954699682562,1.369249169470462,1.2721427747479024,2.679291758576637,1.286405649960161,-0.22114298799483942,1.4674658168394104
297,2018-10-26,2018-12-31,46,-0.29400260756192964,77.82,50.68,0.42851798077154096,0.19020458226774098,0.022215788010254048,0.0887924230465666,-0.0701337295690935,0.0887924230465666,False,1.7419822541900483,1.3693478260869554,2.2496184130679664,1.977745691266618,1.5564492753623191,2.5150605980420093,1.856565422297455,1.4830471014492737,2.4143330288471576,0.6339046305315703,0.7904811117192716,0.6479283659363775,1.791728766097272,0.30426233110767703,0.8331682108341809
1233,2022-06-13,2022-08-15,46,-0.2384154842942673,122.36,92.86,0.28289516201324616,0.1939004466989933,0.022131537914732363,0.043899422918384,-0.0793288236844417,0.0793288236844417,False,3.0671984809821367,2.3397826086956517,2.25703944321977,3.6157712860126576,3.0162681159420277,2.9112034954343073,3.3721058960111328,2.6915217391304345,2.595799781852504,0.6840457322762117,0.7793767260172982,0.4116946250781795,0.6449808052366102,2.0156682237674355,0.7527343603274277
1086,2021-11-17,2022-01-19,46,0.06981898780938312,88.57,68.94,0.2521804456682929,0.17898130312906566,0.018435731240566987,0.0493299116053607,-0.1133613237836503,0.1133613237836503,False,2.0237862707225833,1.4263043478260875,1.863031512039217,2.4211248857835463,1.7664130434782621,2.305923511983924,2.2122353065007587,1.653692028985508,2.1658328508836036,0.4816405008080282,0.29225961907827575,1.2612260244492408,0.40310910794821725,0.6681886434472202,0.5944650224746958
492,2019-07-31,2019-10-02,46,-0.11453201970443339,66.83,57.39,0.1564665314255447,0.17984092085510478,0.017590580101447935,0.1298393913778528,-0.054167290139159,0.1298393913778528,False,1.652451406902458,1.067826086956522,1.7468156670748378,1.8073537385448053,1.430869565217391,2.3610113340447323,1.8198493349871416,1.1991485507246373,1.9584169621644136,0.4933027737795019,0.18086646080198054,1.6725574218319246,-0.350617106938773,0.18864073176029603,0.49476884399892085
