开始日期,结束日期,样本数,Ridge_RMSE,Ridge_MAE,Ridge_MAPE,Ridge_方向命中率,Naive_RMSE,Naive_MAE,Naive_MAPE,Naive_方向命中率,Ridge相对Naive_RMSE改善率,是否冲突窗口
2021-02-26,2021-05-03,46,1.7248475514824122,1.3406014836583935,2.0718309465709286,53.333333333333336,1.6515420988723923,1.276956521739131,1.9722704272678682,51.11111111111111,-4.438606358267823,False
2021-03-01,2021-05-04,46,1.7234867669252762,1.3391084320616826,2.065904863520316,53.333333333333336,1.6524928467910696,1.27804347826087,1.9704941274854428,48.888888888888886,-4.2961711012587935,False
2021-03-02,2021-05-05,46,1.717109396481657,1.3187255802353552,2.033527287047899,51.11111111111111,1.642851444764626,1.260869565217392,1.9419762927522752,46.666666666666664,-4.52006491236157,False
2021-03-03,2021-05-06,46,1.7353265686507384,1.3447712206208515,2.0699220314150164,53.333333333333336,1.6619900329319726,1.285869565217392,1.97660459259116,48.888888888888886,-4.4125737378454915,False
2021-03-04,2021-05-07,46,1.7199565529708887,1.3154724257130679,2.0236404522333515,51.11111111111111,1.6496699274597992,1.2563043478260876,1.930380422968408,46.666666666666664,-4.26064780239514,False
2021-03-05,2021-05-10,46,1.6662310926239243,1.2593868512750361,1.9401032808325926,48.888888888888886,1.5776599347024116,1.1863043478260875,1.8262839380112448,46.666666666666664,-5.614084250559331,False
2021-03-08,2021-05-11,46,1.6554377935383449,1.2383227181756709,1.9100510213368018,48.888888888888886,1.5377460920055244,1.1428260869565225,1.7640990509797432,46.666666666666664,-7.6535197939815465,False
2021-03-09,2021-05-12,46,1.6250082810910806,1.1933056632589503,1.8439362467067006,48.888888888888886,1.5210987161745382,1.1163043478260877,1.7250227480323888,46.666666666666664,-6.831217712014648,False
2021-03-10,2021-05-13,46,1.6507603590175488,1.2256792410610633,1.892286227587083,48.888888888888886,1.5433039093197882,1.140869565217392,1.7617586706860582,46.666666666666664,-6.962753677279419,False
2021-03-11,2021-05-14,46,1.6613543832455442,1.2359386227913927,1.9067477556918173,46.666666666666664,1.5600738555538358,1.1604347826086963,1.7899191177530325,44.44444444444444,-6.492034164353915,False
2021-03-12,2021-05-17,46,1.6498597329851814,1.2145797562452887,1.876072131706467,48.888888888888886,1.5497229766470613,1.1458695652173918,1.7690050021305797,46.666666666666664,-6.461590738931504,False
2021-03-15,2021-05-18,46,1.6551389299479249,1.223177254292114,1.8888461227179993,46.666666666666664,1.5557991096427646,1.1593478260869567,1.7887697470671915,44.44444444444444,-6.3851315821854575,False
2021-03-16,2021-05-19,46,1.679841339790925,1.256476132764256,1.9393733173763705,46.666666666666664,1.5829993545550616,1.1939130434782612,1.841166528693425,44.44444444444444,-6.117626324811938,False
2021-03-17,2021-05-20,46,1.683058028069699,1.2613244988230712,1.9482965331479565,46.666666666666664,1.5950337327767254,1.2097826086956527,1.8668089891214181,44.44444444444444,-5.518647880865554,False
2021-03-18,2021-05-21,46,1.706773051753412,1.291826276826173,1.9942537620210607,44.44444444444444,1.6113361995021676,1.2326086956521742,1.9012527469436258,42.22222222222222,-5.922839211378132,False
2021-03-19,2021-05-24,46,1.593691693190019,1.2273652076515504,1.8873598752390288,46.666666666666664,1.4805191510148532,1.1689130434782613,1.794722258479693,44.44444444444444,-7.644112006088485,False
2021-03-22,2021-05-25,46,1.5544935511928366,1.18361007280123,1.8185599484684647,48.888888888888886,1.459947884716081,1.134347826086957,1.7408547424866767,46.666666666666664,-6.475961742644132,False
2021-03-23,2021-05-26,46,1.5552633957769217,1.1890922110174411,1.826338186013909,46.666666666666664,1.460250871835266,1.1367391304347831,1.7440503555923654,46.666666666666664,-6.506589091930655,False
2021-03-24,2021-05-27,46,1.4653985825873426,1.1207811479641163,1.7114205031162941,48.888888888888886,1.351276369247593,1.0656521739130438,1.6240645913379097,48.888888888888886,-8.44551240123396,False
2021-03-25,2021-05-28,46,1.296031331382476,1.0266059027954675,1.5637346803840257,48.888888888888886,1.239162585395266,0.990217391304348,1.5059222898959115,48.888888888888886,-4.58928849672057,False
2021-03-26,2021-05-31,46,1.238235928489525,0.9790145377998938,1.4848526308484753,48.888888888888886,1.1893339385518715,0.9476086956521743,1.4351324812503679,48.888888888888886,-4.111712308251824,False
2021-03-29,2021-06-01,46,1.1580563365187841,0.9295394759477756,1.4053432975695286,48.888888888888886,1.1429005814726132,0.9182608695652179,1.385839191705507,48.888888888888886,-1.3260781639154429,False
2021-03-30,2021-06-02,46,1.1498118863187152,0.9139937148868384,1.3807802981650539,51.11111111111111,1.137027015854334,0.909565217391305,1.37089579000863,51.11111111111111,-1.124412198313064,False
2021-03-31,2021-06-03,46,1.135017343436347,0.8939137569077739,1.3480835073145114,51.11111111111111,1.1242137349005896,0.888260869565218,1.3369520906216288,51.11111111111111,-0.9609923985417937,False
2021-04-01,2021-06-04,46,1.132637881731375,0.886375275173393,1.3353561699817988,51.11111111111111,1.1172540094979,0.876956521739131,1.3172228762142408,53.333333333333336,-1.3769359610880718,False
2021-04-05,2021-06-07,46,1.1160225168731144,0.8690865018119851,1.3064141145773356,51.11111111111111,1.0937152478951107,0.8495652173913046,1.2738233892557904,53.333333333333336,-2.039586539634952,False
2021-04-06,2021-06-08,46,1.0425650105236937,0.8168819183557968,1.2211171482693486,51.11111111111111,1.0405454255383073,0.8104347826086957,1.2084166099649802,53.333333333333336,-0.1940890744237861,False
