candidate_id,upward_speed_multiplier,downward_speed_multiplier,inventory_relief_strength,spr_credibility_strength,coverage_center,credibility_ramp_days,regularization_penalty,regularized_score,RMSE,MAE,MAPE,方向命中率,最大绝对误差,峰值误差,末日误差,高位平台形成_RMSE,中期再定价回落_RMSE,后期二次抬升_RMSE
4,0.95,0.7,0.0,0.01,0.55,10,0.20750000000000005,5.676791198986524,3.4559158070912,2.850829881306184,2.8521991291287003,64.44444444444444,6.961568083379689,-3.88407056785573,-0.1340705678557299,3.8887481795997907,3.898270986819502,2.7704069876712327
249,1.0,0.82,0.0,0.03,0.48,10,0.22750000000000004,5.686698344326525,3.4185309960634576,2.7935214374961577,2.787827244104893,64.44444444444444,7.298007587749993,-4.058326087446758,-0.3083260874467584,3.8354004347955186,3.8081177153588173,2.7575227239308027
251,1.0,0.82,0.0,0.03,0.62,10,0.2275,5.686698344326525,3.4185309960634576,2.7935214374961577,2.787827244104893,64.44444444444444,7.298007587749993,-4.058326087446758,-0.3083260874467584,3.8354004347955186,3.8081177153588173,2.7575227239308027
388,1.08,0.7,0.0,0.01,0.55,10,0.21800000000000005,5.689339685543949,3.4843448114318165,2.886744062387515,2.897232985584517,64.44444444444444,6.889729010539469,-3.7916247607260516,-0.04162476072605159,3.812425307985754,3.8933801951909506,2.8995946764194
3,0.95,0.7,0.0,0.01,0.48,10,0.22500000000000006,5.694291198986523,3.4559158070912,2.850829881306184,2.8521991291287003,64.44444444444444,6.961568083379689,-3.88407056785573,-0.1340705678557299,3.8887481795997907,3.898270986819502,2.7704069876712327
5,0.95,0.7,0.0,0.01,0.62,10,0.22500000000000003,5.694291198986523,3.4559158070912,2.850829881306184,2.8521991291287003,64.44444444444444,6.961568083379689,-3.88407056785573,-0.1340705678557299,3.8887481795997907,3.898270986819502,2.7704069876712327
442,1.08,0.82,0.0,0.03,0.55,10,0.23800000000000004,5.695139046297927,3.4334936483291445,2.804196118642196,2.804061177294725,64.44444444444444,7.261746847794342,-4.006957656751808,-0.25695765675180837,3.7814138337398946,3.803598014520477,2.825125216059689
58,0.95,0.82,0.0,0.03,0.55,10,0.22750000000000004,5.702761252793777,3.419079986869962,2.7871153978388143,2.777273642521626,64.44444444444444,7.324053667481891,-4.099842586752629,-0.34984258675262936,3.875354243349586,3.8115396284167726,2.7260176271406475
387,1.08,0.7,0.0,0.01,0.48,10,0.23550000000000007,5.706839685543949,3.4843448114318165,2.886744062387515,2.897232985584517,64.44444444444444,6.889729010539469,-3.7916247607260516,-0.04162476072605159,3.812425307985754,3.8933801951909506,2.8995946764194
389,1.08,0.7,0.0,0.01,0.62,10,0.23550000000000004,5.706839685543949,3.4843448114318165,2.886744062387515,2.897232985584517,64.44444444444444,6.889729010539469,-3.7916247607260516,-0.04162476072605159,3.812425307985754,3.8933801951909506,2.8995946764194
441,1.08,0.82,0.0,0.03,0.48,10,0.25550000000000006,5.712639046297927,3.4334936483291445,2.804196118642196,2.804061177294725,64.44444444444444,7.261746847794342,-4.006957656751808,-0.25695765675180837,3.7814138337398946,3.803598014520477,2.825125216059689
443,1.08,0.82,0.0,0.03,0.62,10,0.25550000000000006,5.712639046297927,3.4334936483291445,2.804196118642196,2.804061177294725,64.44444444444444,7.261746847794342,-4.006957656751808,-0.25695765675180837,3.7814138337398946,3.803598014520477,2.825125216059689
199,1.0,0.7,0.0,0.02,0.55,10,0.23000000000000004,5.717846749211777,3.457491838830388,2.8527097162276487,2.8549244991611826,64.44444444444444,7.032281202566637,-3.9503575407545384,-0.20035754075453838,3.8692882819552317,3.8801363614613433,2.8012274361825247
57,0.95,0.82,0.0,0.03,0.48,10,0.24500000000000005,5.720261252793777,3.419079986869962,2.7871153978388143,2.777273642521626,64.44444444444444,7.324053667481891,-4.099842586752629,-0.34984258675262936,3.875354243349586,3.8115396284167726,2.7260176271406475
59,0.95,0.82,0.0,0.03,0.62,10,0.24500000000000002,5.720261252793777,3.419079986869962,2.7871153978388143,2.777273642521626,64.44444444444444,7.324053667481891,-4.099842586752629,-0.34984258675262936,3.875354243349586,3.8115396284167726,2.7260176271406475
200,1.0,0.7,0.0,0.02,0.62,10,0.24750000000000003,5.735346749211776,3.457491838830388,2.8527097162276487,2.8549244991611826,64.44444444444444,7.032281202566637,-3.9503575407545384,-0.20035754075453838,3.8692882819552317,3.8801363614613433,2.8012274361825247
198,1.0,0.7,0.0,0.02,0.48,10,0.24750000000000005,5.735346749211777,3.457491838830388,2.8527097162276487,2.8549244991611826,64.44444444444444,7.032281202566637,-3.9503575407545384,-0.20035754075453838,3.8692882819552317,3.8801363614613433,2.8012274361825247
7,0.95,0.7,0.0,0.02,0.55,10,0.24750000000000005,5.745859636737071,3.454268818958326,2.845694579283381,2.8437370441326237,64.44444444444444,7.0622338574222,-3.9916406187408597,-0.24164061874085974,3.9034705522607887,3.882813347832688,2.762063522300927
391,1.08,0.7,0.0,0.02,0.55,10,0.25800000000000006,5.751222819052912,3.477504979438969,2.870433807995759,2.8780323538334107,64.44444444444444,6.9906391403542045,-3.8992007222763476,-0.14920072227634762,3.8238185829857434,3.8767795018296205,2.8780271098370203
6,0.95,0.7,0.0,0.02,0.48,10,0.26500000000000007,5.7633596367370705,3.454268818958326,2.845694579283381,2.8437370441326237,64.44444444444444,7.0622338574222,-3.9916406187408597,-0.24164061874085974,3.9034705522607887,3.882813347832688,2.762063522300927
8,0.95,0.7,0.0,0.02,0.62,10,0.265,5.7633596367370705,3.454268818958326,2.845694579283381,2.8437370441326237,64.44444444444444,7.0622338574222,-3.9916406187408597,-0.24164061874085974,3.9034705522607887,3.882813347832688,2.762063522300927
390,1.08,0.7,0.0,0.02,0.48,10,0.2755000000000001,5.768722819052912,3.477504979438969,2.870433807995759,2.8780323538334107,64.44444444444444,6.9906391403542045,-3.8992007222763476,-0.14920072227634762,3.8238185829857434,3.8767795018296205,2.8780271098370203
392,1.08,0.7,0.0,0.02,0.62,10,0.2755000000000001,5.768722819052912,3.477504979438969,2.870433807995759,2.8780323538334107,64.44444444444444,6.9906391403542045,-3.8992007222763476,-0.14920072227634762,3.8238185829857434,3.8767795018296205,2.8780271098370203
202,1.0,0.7,0.0,0.03,0.55,10,0.27,5.787502773964622,3.4560569046516156,2.8470621255643347,2.8459599965730265,64.44444444444444,7.133048174729026,-4.057929399648643,-0.30792939964864274,3.8844996500648983,3.8672296079315185,2.7913576898165577
541,1.08,1.0,0.015,0.0,0.55,10,0.07300000000000002,5.797719289186883,3.472704182524917,2.7878134486565043,2.7606245899569437,66.66666666666666,8.155812279441932,-4.684506515437732,-0.9345065154377323,3.8951087727929843,3.871914498891582,2.7940331403914307
349,1.0,1.0,0.015,0.0,0.55,10,0.045,5.803312253877118,3.481026575323941,2.788601210952001,2.7556103859363654,66.66666666666666,8.183504586939904,-4.735759819670122,-0.9857598196701218,3.9645629679978254,3.8783137004256374,2.7842245105583023
201,1.0,0.7,0.0,0.03,0.48,10,0.28750000000000003,5.805002773964622,3.4560569046516156,2.8470621255643347,2.8459599965730265,64.44444444444444,7.133048174729026,-4.057929399648643,-0.30792939964864274,3.8844996500648983,3.8672296079315185,2.7913576898165577
203,1.0,0.7,0.0,0.03,0.62,10,0.2875,5.805002773964622,3.4560569046516156,2.8470621255643347,2.8459599965730265,64.44444444444444,7.133048174729026,-4.057929399648643,-0.30792939964864274,3.8844996500648983,3.8672296079315185,2.7913576898165577
542,1.08,1.0,0.015,0.0,0.62,10,0.09050000000000001,5.8132103688520775,3.471663270439377,2.78815832125917,2.761481377708288,66.66666666666666,8.153804116859305,-4.684166443686749,-0.934166443686749,3.8896029085477126,3.8713728732775405,2.794056409200383
540,1.08,1.0,0.015,0.0,0.48,10,0.09050000000000004,5.816258070890438,3.4731636243535946,2.787271666510482,2.759697187789552,66.66666666666666,8.156971588016631,-4.684697328449843,-0.9346973284498432,3.898445788502433,3.872227244366224,2.79401933625629
394,1.08,0.7,0.0,0.03,0.55,10,0.29800000000000004,5.8166268335945555,3.472996737511636,2.861184701857768,2.865572416615243,64.44444444444444,7.091548177670759,-4.00677662528517,-0.25677662528516976,3.8371144343588073,3.8631272557244762,2.860381816567302
350,1.0,1.0,0.015,0.0,0.62,10,0.062499999999999986,5.8179168441040865,3.479187291739747,2.7876431955910324,2.7551732865126617,66.66666666666666,8.181338532278303,-4.735419398304032,-0.9854193983040318,3.9585263839478206,3.8777207314519497,2.784203074590842
10,0.95,0.7,0.0,0.03,0.55,10,0.28750000000000003,5.818501177230033,3.454978692082432,2.8406060843281344,2.835327115441112,64.44444444444444,7.16289827280589,-4.099210436751591,-0.3492104367515907,3.9199974996648237,3.8703696634795115,2.75793164742737
348,1.0,1.0,0.015,0.0,0.48,10,0.06250000000000001,5.822515114136778,3.4820959148563104,2.7892427713419465,2.755860635692937,66.66666666666666,8.184757079809543,-4.735950670093956,-0.9859506700939562,3.968230015932784,3.87865666794217,2.784235957921012
393,1.08,0.7,0.0,0.03,0.48,10,0.31550000000000006,5.8341268335945555,3.472996737511636,2.861184701857768,2.865572416615243,64.44444444444444,7.091548177670759,-4.00677662528517,-0.25677662528516976,3.8371144343588073,3.8631272557244762,2.860381816567302
395,1.08,0.7,0.0,0.03,0.62,10,0.3155,5.8341268335945555,3.472996737511636,2.861184701857768,2.865572416615243,64.44444444444444,7.091548177670759,-4.00677662528517,-0.25677662528516976,3.8371144343588073,3.8631272557244762,2.860381816567302
493,1.08,0.92,0.015,0.0,0.55,10,0.113,5.835762356672715,3.4718724636650955,2.7934468197664715,2.767851235861617,66.66666666666666,8.0451966133855,-4.684497648314746,-0.9344976483147462,3.907384179185252,3.8510453844367483,2.8031864422864596
9,0.95,0.7,0.0,0.03,0.48,10,0.30500000000000005,5.836001177230033,3.454978692082432,2.8406060843281344,2.835327115441112,64.44444444444444,7.16289827280589,-4.099210436751591,-0.3492104367515907,3.9199974996648237,3.8703696634795115,2.75793164742737
11,0.95,0.7,0.0,0.03,0.62,10,0.30500000000000005,5.836001177230033,3.454978692082432,2.8406060843281344,2.835327115441112,64.44444444444444,7.16289827280589,-4.099210436751591,-0.3492104367515907,3.9199974996648237,3.8703696634795115,2.75793164742737
