candidate_id,candidate_source,RMSE,MAE,峰值误差,末日误差,高价平台RMSE,低价回落RMSE,前期RMSE,中期RMSE,后期RMSE,模拟峰值,实际峰值,模拟末日价格,实际末日价格,综合得分,平台解释得分,assumption_base_supply,assumption_base_demand,assumption_base_elasticity,assumption_long_elasticity,assumption_supply_interruption,assumption_spr_max_release,assumption_spr_delay_days,assumption_spr_ramp_days,assumption_route_start_day,assumption_route_max_capacity,assumption_route_ramp_days,assumption_commercial_inventory,assumption_inventory_daily_cap,assumption_observed_demand_decline,assumption_demand_decline_ramp_days,assumption_fear_initial,assumption_fear_decay,behavior_pressure_scale,behavior_risk_weight,behavior_uncertainty_floor,behavior_inventory_response,behavior_adjustment_speed,behavior_buffer_relief_strength,behavior_buffer_relief_decay_days,behavior_relief_discount_strength,behavior_relief_start_day,behavior_relief_peak_day,behavior_relief_decay_days,局部精修目标值,局部稳健性样本ID,局部稳健性目标值,拟合精修样本ID,拟合精修目标值,候选类型
36003,fit_quality_refinement,3.3677485127820477,2.738196964463413,-3.572711690220686,0.1772883097793141,2.8536323672284634,3.1439961084062618,3.2047602909245767,4.237366177448578,2.7374858002306452,110.48728830977932,114.06,110.48728830977932,110.31,6.506379703114706,4.353632367228463,10000.0,10000.0,-0.05,-0.24806118444364528,1404.8430337721322,611.4901797728809,4,7,7,265.1083255172612,17,58000.0,299.3346520196133,430.0,21,0.11456731146301648,0.11697812694230594,0.02338696931050439,2.176555457337805,0.3,0.5448466800120859,0.45,0.22,14,0.24,29,46,5,,,,48728.0,5.8688027616605485,综合最优 / RMSE最优
16590,seeded_random,10.647005751114616,9.143359549841621,-0.15466212090248632,0.8391290512081753,1.4808379821380002,13.672090212869495,7.618931907995835,10.352920996043574,12.101575390648206,113.90533787909752,114.06,111.14912905120818,110.31,17.90572829253577,1.8783544509822647,10000.0,10000.0,-0.05,-0.25,1600.0,200.0,14,7,21,250.0,14,58000.0,250.0,430.0,30,0.1,0.12,0.09,2.2,0.28,0.2,0.32,0.08,14,0.08,38,42,8,,,,,,平台解释最优
