sample_id,RMSE,MAE,峰值误差,末日误差,高价平台RMSE,低价回落RMSE,前期RMSE,中期RMSE,后期RMSE,模拟峰值,实际峰值,模拟末日价格,实际末日价格,综合得分,平台解释得分,assumption_base_supply,assumption_base_demand,assumption_base_elasticity,assumption_long_elasticity,assumption_supply_interruption,assumption_spr_max_release,assumption_spr_delay_days,assumption_spr_ramp_days,assumption_route_start_day,assumption_route_max_capacity,assumption_route_ramp_days,assumption_commercial_inventory,assumption_inventory_daily_cap,assumption_observed_demand_decline,assumption_demand_decline_ramp_days,assumption_fear_initial,assumption_fear_decay,behavior_pressure_scale,behavior_risk_weight,behavior_uncertainty_floor,behavior_inventory_response,behavior_adjustment_speed,behavior_buffer_relief_strength,behavior_buffer_relief_decay_days,behavior_relief_discount_strength,behavior_relief_start_day,behavior_relief_peak_day,behavior_relief_decay_days
268,5.354002475182624,4.401376478811826,-1.1820195467933132,2.5679804532066868,2.480575182168531,6.963297641408849,4.000713329380007,5.379829634202018,5.925518020797983,112.87798045320669,114.06,112.87798045320669,110.31,10.05013974999531,3.980575182168531,10000.0,10000.0,-0.05,-0.22607644137162142,1570.7771277364982,683.4997893283404,4,7,11,246.73890182946676,29,58000.0,250.0,430.0,21,0.11418601133667633,0.12,0.024645282487983255,2.6427150593722897,0.2572689834487814,0.75,0.3733207270798789,0.1936077386720349,13,0.24,26,51,4
269,4.4861160364055905,3.763396979086947,-1.5523568127058383,2.1976431872941617,1.9035908448087715,5.738912985530032,3.5563551620523257,4.926078472604279,4.613175417863575,112.50764318729416,114.06,112.50764318729416,110.31,8.512804771261255,3.4035908448087713,10000.0,10000.0,-0.05,-0.2163938867566579,1536.7156887989868,634.9562889184078,4,7,10,259.8754896288646,26,58000.0,250.0,430.0,21,0.11212683218658119,0.10903655062363941,0.029709064984856155,2.4608297832582195,0.2734305275886061,0.6146808927408963,0.36007875608941486,0.22,14,0.24,30,48,4
270,3.8944763130593,3.2545342898581002,-3.833173404958444,-0.08317340495844405,2.619189770381009,4.302870608139042,3.274467834413634,4.480350531000809,3.771486991849086,110.22682659504156,114.06,110.22682659504156,110.31,7.458745382695347,4.185728494347764,10000.0,10000.0,-0.05,-0.2252772427240701,1400.0,696.0975271616012,5,7,10,285.7927739199139,27,58000.0,300.6644183601199,430.0,21,0.11014896788324996,0.09789712222043141,0.029409493619527934,2.778334600531799,0.22232915089334362,0.6729360336021437,0.35733911899101733,0.1848643430116323,14,0.24,28,42,5
271,5.23735690916587,4.279830650515037,-1.2012082337116397,2.5487917662883603,1.6635336582255582,6.169698203712384,3.4887205336533165,4.686504501192507,6.250357389348989,112.85879176628836,114.06,112.85879176628836,110.31,9.580963557146669,3.1635336582255587,10000.0,10000.0,-0.05,-0.235248784152861,1416.3579790574915,700.0,4,7,10,232.5046246649324,25,58000.0,297.9447867356051,430.0,21,0.14405796221536202,0.12,0.029117983922399584,2.6045279842287297,0.2676667009921082,0.6369784911384588,0.3907764043403123,0.1981599280073721,11,0.23476006521207454,29,42,4
272,3.607420613123737,3.01541916090891,-3.7865231017873526,-0.03652310178735263,2.774204996759279,3.402111664332519,3.1611689618367236,4.8031857453600235,2.809075873794721,110.27347689821265,114.06,110.27347689821265,110.31,6.86372308016845,4.303423478189162,10000.0,10000.0,-0.05,-0.25,1411.6031037767714,700.0,4,7,9,226.9211590227344,25,58000.0,295.3315100109935,430.0,21,0.11507169796337097,0.11239440844764995,0.028774037688921714,2.500195021945716,0.24844288647898372,0.6374050110591032,0.3785740689732501,0.20541166511298428,10,0.24,24,46,4
273,3.885027109370937,3.2639878410625527,-5.460761490216058,-1.7107614902160577,4.710903132278772,3.930731797520177,3.4904105691235925,4.935559329494459,3.23116499397577,108.59923850978394,114.06,108.59923850978394,110.31,8.411763060113417,7.579512324451618,10000.0,10000.0,-0.05,-0.241466638775941,1625.7192229803827,686.1621236309626,4,7,9,224.98137627295978,26,58000.0,263.4299541440808,430.0,21,0.13068755090385648,0.10590590167586042,0.03249910207838142,2.2018025160321395,0.23448868272694265,0.5932374200318027,0.3928074715201616,0.18893918295124465,13,0.24,28,47,5
274,4.338285524864164,3.6170764686747137,-2.9615649849430525,0.7884350150569475,1.841443267611165,4.47355440508992,3.2105994078835662,4.7029676927366495,4.591477995152915,111.09843501505695,114.06,111.09843501505695,110.31,7.985257649876822,3.341443267611165,10000.0,10000.0,-0.05,-0.25,1400.0,621.6865640850663,5,7,11,290.195774496945,23,58000.0,296.3696286301353,430.0,21,0.1451797276486902,0.10288850625154797,0.02737376570514468,2.332664435491262,0.2772750997388579,0.6442122755847429,0.3914120435176498,0.21888256437519693,11,0.24,27,42,4
275,5.316796369286842,4.407607543943792,-7.859266316171912,-4.109266316171912,8.258570304219653,3.4048263948003594,3.217962827568244,5.020002071883138,6.300524783560891,106.20073368382809,114.06,106.20073368382809,110.31,11.890270757236342,13.045983357157183,10000.0,10000.0,-0.05,-0.25,1437.4783806728515,700.0,4,7,9,249.54652636048178,27,58000.0,250.0,430.0,21,0.11294521610991229,0.12,0.03104525329127859,2.4078831224829353,0.23380891580925797,0.6056562947772107,0.34943567271332965,0.22,13,0.24,29,51,5
276,5.2739851491739955,4.358721124268801,-2.3712606718803784,1.3787393281196216,3.5623632707192954,6.579257858444575,3.9993797197652796,5.571659788796824,5.643932146117957,111.68873932811962,114.06,111.68873932811962,110.31,9.975975548036578,5.062363270719295,10000.0,10000.0,-0.05,-0.25,1576.181748980875,593.4125147210125,4,7,9,254.50558493483138,27,58000.0,281.24047238473105,430.0,21,0.14223488696647155,0.10695296334148588,0.030747306301794182,2.361862858811977,0.2785025052751442,0.6062513100306703,0.38756696780877936,0.21262488149584538,11,0.24,26,52,4
277,5.070755825590598,4.065739456719534,-3.257809058750027,0.49145196135697233,1.8985218325349245,5.890574797185986,3.237976896407746,4.649477096939115,6.034825967109069,110.80219094124998,114.06,110.80145196135697,110.31,9.223025519334819,3.398226240577724,10000.0,10000.0,-0.05,-0.25,1400.0,601.7707548321835,5,7,11,263.5021251707479,25,58000.0,311.0628672133641,430.0,21,0.1216649210411348,0.11836416563573571,0.03277828173921364,2.780045881137916,0.22125318854909248,0.6782072434578604,0.34900560547590564,0.22,11,0.22702628616241893,27,39,4
278,3.56353641159323,2.985089812194399,-3.542845176578453,0.207154823421547,2.9074269961531747,3.2476810026684952,3.1501216372543026,4.638167066637186,2.876937681215339,110.51715482342155,114.06,110.51715482342155,110.31,6.797034209753351,4.407426996153175,10000.0,10000.0,-0.05,-0.22990243999014687,1404.521752578175,693.2461749540879,4,7,10,261.6676604284427,24,58000.0,302.32040568692673,430.0,21,0.13002588372297055,0.12,0.026519201924156702,2.35169856253676,0.2808555237005275,0.662834256658005,0.3760926398620327,0.21790848114474867,13,0.24,27,46,5
279,7.389745801750175,5.901618492666179,0.46151937110127506,4.211519371101275,2.408048124704383,9.624920698739167,4.610060024951697,8.24994396933713,7.944277766733129,114.52151937110128,114.06,114.52151937110128,110.31,13.601792940551078,4.277263621585403,10000.0,10000.0,-0.05,-0.2220875351449537,1708.192245228143,700.0,4,7,9,227.84136822466496,25,58000.0,275.28620786898284,430.0,21,0.11678757155431349,0.10564996023877418,0.030741409260677144,2.735882424068515,0.24530580697295604,0.6012203569685362,0.31167475371943426,0.21736898206084607,12,0.2302775620956168,28,51,4
280,4.469195023357272,3.487784249992657,-6.79922901435215,-3.04922901435215,5.654919977951096,2.31567870785313,3.262737208934297,6.257136213106923,3.474847347941516,107.26077098564785,114.06,107.26077098564785,110.31,9.624265577196388,9.594303189432814,10000.0,10000.0,-0.05,-0.25,1400.0,700.0,4,7,10,277.4672491729672,25,58000.0,250.0,430.0,21,0.14515241112850724,0.10434887754282779,0.03325369733028287,2.2836795138455237,0.23942634142204836,0.5811714833952811,0.34461827286959534,0.21001537797820372,14,0.22471275468696986,26,46,4
281,5.645096331795853,4.490114781212028,-8.92644203646121,-5.176442036461211,8.816277383950608,2.579385921662246,3.393536649466008,6.360843921109636,6.066164878655593,105.13355796353879,114.06,105.13355796353879,110.31,12.773661668322278,14.457431013119576,10000.0,10000.0,-0.05,-0.21779810922703516,1420.5960777767716,700.0,4,7,10,284.34091424650705,23,58000.0,290.24905828662133,430.0,21,0.13497910878683586,0.11347351230322485,0.030373752819740713,2.333981520800942,0.22379525589241453,0.5741222364382,0.3338081411078192,0.2103850052966477,14,0.2181646136621708,25,50,5
282,5.6124775207524555,4.59004711374651,-0.6507368771685123,3.0992631228314877,1.8477610731109306,6.888750245782421,4.161594867191469,6.163512377284455,5.882352957260651,113.40926312283149,114.06,113.40926312283149,110.31,10.332416283745534,3.347761073110931,10000.0,10000.0,-0.05,-0.21871011515761987,1664.0687365464323,700.0,5,7,9,247.16888146573478,24,58000.0,250.0,430.0,21,0.11732315025362235,0.09641227328985452,0.027249504845903716,2.636944819167749,0.22433159133616778,0.7211992679827957,0.33932057880069433,0.19100394447075264,11,0.23894540525388897,29,45,4
283,5.7887142896844175,4.771191023392831,-0.30985745987152313,3.440142540128477,2.04560293053453,7.037826588695164,4.4469835885811895,6.938626413716848,5.562921463255915,113.75014254012848,114.06,113.75014254012848,110.31,10.65196970589798,3.54560293053453,10000.0,10000.0,-0.05,-0.23034725522667165,1677.345916832356,700.0,5,7,9,228.7142548829762,29,58000.0,259.49521661212793,430.0,21,0.1458782503908923,0.10320590590114202,0.027325818213063856,2.6378125149131586,0.22580328422292392,0.5973846442078111,0.33935932615840714,0.2002269697419898,10,0.24,26,45,4
284,4.179769456793086,3.489224164808024,-1.8532450014576511,1.8967549985423489,1.8879980009172126,5.236507660443107,3.327694956936769,4.291381672347014,4.4934304455559335,112.20675499854235,114.06,112.20675499854235,110.31,7.973484961451668,3.3879980009172126,10000.0,10000.0,-0.05,-0.25,1436.0475569939829,612.386235765599,3,7,11,291.29327899373106,26,58000.0,299.1443704747509,430.0,21,0.1282426254104395,0.12,0.03148915502480055,2.4425224931081533,0.2838052974357623,0.5806856716069828,0.3949884334437131,0.19613305154678112,12,0.24,29,48,4
285,7.095537367600972,5.993413843253806,1.8663287978616552,5.616328797861655,3.4369670022909506,8.670899285276876,5.081922922820554,7.911117030828979,7.4183163300486905,115.92632879786166,114.06,115.92632879786166,110.31,13.843653982178905,6.4300300405802755,10000.0,10000.0,-0.05,-0.25,1663.4869424947572,642.2300704664722,4,7,10,284.80673340627527,28,58000.0,286.52393177365957,430.0,21,0.11365782033077218,0.1014774673233653,0.031890117155221415,2.749925609081224,0.25933657862669834,0.7039356981899633,0.34527823958907927,0.22,12,0.24,27,47,5
286,4.832702499376502,3.857454850529295,-7.484505921503143,-3.7345059215031426,6.435247785461187,3.8218303307716903,3.235143240422887,6.351071794967257,4.334234527406863,106.57549407849686,114.06,106.57549407849686,110.31,10.84695481059105,10.922852522663701,10000.0,10000.0,-0.05,-0.22754376066888823,1567.782866771609,572.7755492837238,4,7,10,262.25300672265945,24,58000.0,250.0,430.0,21,0.12183045359928826,0.12,0.028897892371112704,2.072993926460182,0.22736988504446184,0.6854139744281249,0.3930432473977861,0.19373155264833644,13,0.24,28,47,4
287,3.965080099148555,3.325970595428414,-5.35859721173523,-1.6085972117352298,4.407241451921812,3.2933834896479297,3.395288395417233,4.950898395942991,3.4726017672812612,108.70140278826477,114.06,108.70140278826477,110.31,8.319454823428162,7.194119221309996,10000.0,10000.0,-0.05,-0.24349136644040845,1400.0,700.0,4,7,11,261.0266539555564,28,58000.0,278.92210582982045,430.0,21,0.1224803340883234,0.10750444519572742,0.030378585341807915,2.277183987040929,0.25966836340063615,0.6422498277369474,0.3323724567332798,0.20311598300090952,12,0.21520557118837763,29,47,4
288,3.9615958155854694,3.3222668892794247,-1.8719649188485192,1.8780350811514808,1.78052128400643,4.660795296658811,3.7566099331072276,4.564081665314153,3.6191950191999998,112.18803508115148,114.06,112.18803508115148,110.31,7.561457010909159,3.28052128400643,10000.0,10000.0,-0.05,-0.23434604589415092,1400.0,607.2770994999412,4,7,10,238.55919276831554,29,58000.0,294.3634784063431,430.0,21,0.13924081185869763,0.09442222182542216,0.02724979925402884,2.7373222289267907,0.25922748676453833,0.6636041433009708,0.3914716807815392,0.22,12,0.24,24,46,5
289,4.457810208327918,3.6890731547112683,-5.749892338632947,-1.9998923386329466,5.574240098808797,3.142371949701629,3.321218470818474,4.947724601529633,4.629410070221504,108.31010766136706,114.06,108.31010766136706,110.31,9.335091707802,8.674153969715155,10000.0,10000.0,-0.05,-0.25,1400.0,618.6068174363544,5,7,9,222.63376593279511,29,58000.0,250.0,430.0,21,0.11185408277207078,0.11290954063033529,0.025500388901433295,2.1545597594957675,0.27910804769042274,0.649201695265935,0.38865935124891193,0.20588571997675228,14,0.23139593083216597,28,50,4
290,6.296736499850197,5.124591133742102,0.3912959974517918,4.141295997451792,2.292997430647523,8.041214566320965,5.493444531423303,7.346793149895181,5.921054161260466,114.4512959974518,114.06,114.4512959974518,110.31,11.808306206023508,4.106034228608957,10000.0,10000.0,-0.05,-0.21252584238999955,1678.7144659316455,682.4236978699973,4,7,11,250.07358967532682,28,58000.0,265.58279219790126,430.0,21,0.1369208260105175,0.09819588675341347,0.03096062181115628,2.6097465060524203,0.2530609734068036,0.7153537092354728,0.38657284121548324,0.22,11,0.24,24,50,4
291,5.636287433223951,4.521783566431551,-0.4518140276628628,3.298185972337137,2.1070160350584235,7.536966153935589,3.7662308856539104,5.074857012828492,6.707238377278853,113.60818597233714,114.06,113.60818597233714,110.31,10.49213650053606,3.6070160350584235,10000.0,10000.0,-0.05,-0.2391372904468353,1492.4975989685765,700.0,3,7,10,259.201077140096,23,58000.0,278.614644597244,430.0,21,0.12123204399436198,0.11274148674242267,0.0300113031852779,2.590034500839853,0.28352523578632016,0.6993850302818784,0.38067875603805856,0.21016435914345,11,0.20640036592775793,24,51,4
292,7.799301908355628,6.4352845749320275,1.6160615248325456,5.366061524832546,3.896858380503547,9.277312857394616,4.544199842788227,7.3051874658607,9.31938865451242,115.67606152483255,114.06,115.67606152483255,110.31,14.817891100786944,6.689707600369584,10000.0,10000.0,-0.05,-0.24869079420891718,1710.5276357621624,689.268948108248,5,7,11,237.72978035550167,29,58000.0,250.0,430.0,21,0.11788898916188416,0.10577214532005814,0.027337258849899803,2.7576769577334854,0.22856408075662593,0.75,0.3162706818008585,0.22,13,0.24,28,39,4
293,3.993773039044401,3.36773711710982,-2.271374087552772,1.478625912447228,1.6577448994851798,4.292202535885536,3.224622796431467,4.615748694368982,3.9100495911751,111.78862591244723,114.06,111.78862591244723,110.31,7.483616031356508,3.15774489948518,10000.0,10000.0,-0.05,-0.25,1400.0,599.1757471812923,5,7,9,283.35834998013667,23,58000.0,254.49875797542092,430.0,21,0.11827858207176067,0.12,0.028085275184250136,2.578829369293165,0.26290233779503236,0.6052657228605719,0.35702561848716896,0.1909777965862092,12,0.24,25,44,4
294,5.497830222178783,4.398839445946705,-1.435673160515961,2.314326839484039,1.5862467113759646,6.384526887967709,3.3693429455403114,4.864307022013994,6.669990929509151,112.62432683948404,114.06,112.62432683948404,110.31,9.939334774111732,3.0862467113759644,10000.0,10000.0,-0.05,-0.22614061398251695,1400.0,617.02426948391,3,7,10,289.74856530211105,25,58000.0,268.3352678293134,430.0,21,0.13614249564796155,0.10554096365094133,0.031078129869097557,2.7291284894705274,0.2532262276876705,0.6427250678070232,0.35783605681222297,0.22,11,0.24,24,40,4
295,5.344061309325357,4.325883791843873,-1.5994795896009748,2.150520410399025,1.5287057135153133,6.418120430426584,3.2735835275224856,4.834724027396662,6.431285025473803,112.46052041039903,114.06,112.46052041039903,110.31,9.716783075524974,3.0287057135153135,10000.0,10000.0,-0.05,-0.23442074141256497,1484.4349906659809,615.0774812228824,3,7,10,287.254350294336,28,58000.0,250.04513801643884,430.0,21,0.12594636948365182,0.11753725850690583,0.03214841476051405,2.6383607369512605,0.24605826153209115,0.6736066269735507,0.3314902466409893,0.22,11,0.22872687229655764,26,39,5
296,5.2378941900787686,4.286509628408403,-3.7897144166152685,-0.03971441661526853,4.837509760363961,6.174230519350109,3.2424671428233482,6.317374343361323,5.289954765869186,110.27028558338473,114.06,110.27028558338473,110.31,9.942126471291868,6.369281293656176,10000.0,10000.0,-0.05,-0.22006210789437214,1658.5005009307104,615.8068706732927,4,7,9,262.63292259715865,23,58000.0,261.4763361033473,430.0,21,0.1403148244430467,0.10518618371643919,0.026258495661164897,2.1174506811804776,0.28246638983605366,0.6827891465279547,0.3312003676433439,0.18793439110939547,10,0.24,24,52,4
297,6.0222411970953384,4.734899659854598,-8.921371450844234,-5.171371450844234,8.566649919726098,2.9311594810344808,3.578298006620124,6.810946196409366,6.466056719605571,105.13862854915577,114.06,105.13862854915577,110.31,13.322564058412908,14.203747080401486,10000.0,10000.0,-0.05,-0.25,1400.0,700.0,4,7,10,228.5789829457547,30,58000.0,250.0,430.0,21,0.1119477992494498,0.12,0.025399647598144948,2.3316353437965973,0.21083321406334427,0.6780521580715639,0.3812266489428851,0.21160583422863402,11,0.24,24,50,4
298,4.464314981260222,3.8179287222489298,-4.750184454089165,-1.0001844540891653,4.875523703750957,4.170210007522488,3.165588127648591,4.597747655865223,4.930973922714989,109.30981554591084,114.06,109.30981554591084,110.31,8.965539942627395,7.17567126702229,10000.0,10000.0,-0.05,-0.23211042715273797,1435.4974944816854,700.0,4,7,9,289.2481421309766,22,58000.0,301.6367659298104,430.0,21,0.11807349082380061,0.12,0.028029551196901467,2.310651234020521,0.26677352101079194,0.6763487081060444,0.4011576541081957,0.20258185283573385,10,0.2301968496795752,25,51,4
299,4.490937128621007,3.8399585242161183,-4.823061430371041,-1.073061430371041,5.208851526679877,4.417130400584327,3.1741241936286704,4.510030885885574,5.0339832795902355,109.23693856962896,114.06,109.23693856962896,110.31,9.128441573263087,7.567300670976709,10000.0,10000.0,-0.05,-0.22152493100464993,1421.6956316287963,654.2476381981315,3,7,9,238.8369048375294,29,58000.0,252.32764341738056,430.0,21,0.13517298992205098,0.10991009830261626,0.031276897194477044,2.645851157863791,0.2387266047872931,0.6160572348050417,0.3459473057610168,0.19405825577664937,12,0.24,24,51,4
300,3.83335207622874,3.1167223130398978,-5.825776370957357,-2.0757763709573567,4.560022840083197,3.7335636432190826,3.5529029325037187,5.045166201275591,2.9337519837915007,108.23422362904265,114.06,108.23422362904265,110.31,8.433339978087453,7.720643936849082,10000.0,10000.0,-0.05,-0.25,1682.0576706444185,662.6796893730913,4,7,9,269.1868665097277,22,58000.0,250.0,430.0,21,0.14798456890507805,0.09716122672209108,0.03244732185733812,2.100177692687275,0.22050548540854042,0.6466102461001629,0.3863013390851179,0.19032730819501142,11,0.22738208591487438,27,46,4
301,4.155385021259446,3.303459798566646,-5.611601561875958,-1.8616015618759576,4.6992860303361415,2.4689427721653385,3.356362572063598,5.8193398184194605,3.0571496627360046,108.44839843812404,114.06,108.44839843812404,110.31,8.543779553794256,7.688567279836908,10000.0,10000.0,-0.05,-0.2455402792233395,1400.0,651.5664322760681,4,7,11,242.9171513742849,22,58000.0,301.00248340955204,430.0,21,0.11381469568422879,0.10134827810749072,0.028120161581066665,2.3411988676392466,0.25229584982553044,0.6403950565914701,0.34524988960592495,0.22,14,0.2252141464924247,25,47,4
302,6.215579364367127,4.892617917865867,-10.148774589364876,-6.398774589364876,10.490429665671153,2.8997557875519426,3.8098586579970988,5.625909660372304,7.478096104694159,103.91122541063513,114.06,103.91122541063513,110.31,14.41889791824062,17.109449337163056,10000.0,10000.0,-0.05,-0.25,1434.0073477104893,657.929603771745,4,7,11,291.5417253438361,26,58000.0,269.43457344505936,430.0,21,0.12202999615736758,0.09988682192415738,0.025957806446698928,2.149166855779096,0.23213300340288534,0.6049219097334654,0.3344971889366879,0.18304128322997118,12,0.24,28,51,5
303,5.6449616804847444,4.58465867326639,-1.3172694741626145,2.4327305258373855,1.6189400990768394,6.68054859719971,4.609021619284691,6.162858123608728,5.775201017028804,112.74273052583739,114.06,112.74273052583739,110.31,10.294099721346482,3.1189400990768394,10000.0,10000.0,-0.05,-0.22280008624673558,1625.4577273106604,607.3334834602908,4,7,9,279.56713901064836,25,58000.0,250.0,430.0,21,0.13893107473411093,0.10346259106051225,0.03200351261903597,2.494196473146458,0.23757034284417342,0.630417561544132,0.39859977817574177,0.19471020506343467,11,0.24,24,42,4
304,4.731306622662692,3.913522559171791,-1.4824206527151347,2.2675793472848653,1.8600751478146875,6.035481708317287,3.2364925041187,4.293221722730254,5.591037934065221,112.57757934728487,114.06,112.57757934728487,110.31,8.870036105049863,3.3600751478146877,10000.0,10000.0,-0.05,-0.25,1400.0,668.36643385267,4,7,9,216.97874773441058,29,58000.0,275.7686138762713,430.0,21,0.11026138624521366,0.11255034212060289,0.027722314543445672,2.6378656712360224,0.2801179355095146,0.6010765290817817,0.3147115752331152,0.22,13,0.21640886346126176,29,48,4
305,4.910814922886504,4.150706700473893,-6.056718264084751,-2.3067182640847506,6.667936431221692,3.6730689403069743,3.1563044577480706,4.780542988722431,5.6896130659572135,108.00328173591525,114.06,108.00328173591525,110.31,10.336733061111909,10.013311042489493,10000.0,10000.0,-0.05,-0.25,1439.2571834783876,700.0,3,7,11,259.9487280224597,30,58000.0,256.8106398167496,430.0,21,0.11538542207051142,0.12,0.027716409146981754,2.525728296233591,0.23427841085917772,0.6882593452882886,0.390105193415756,0.19467728647987256,13,0.24,24,52,4
306,5.201360204953347,4.201285925195814,-2.314143992272321,1.4358560077276792,1.538948903167151,6.083912068695746,3.2611673407158874,5.5562812179129875,5.754053713421764,111.74585600772768,114.06,111.74585600772768,110.31,9.442923008631421,3.0389489031671513,10000.0,10000.0,-0.05,-0.25,1542.2981768015306,617.7492940419519,4,7,11,218.27169787094758,27,58000.0,265.93325996144773,430.0,21,0.11214173781013186,0.09995291008037765,0.03207323922601453,2.686182391020226,0.21687048132002737,0.5696987607621664,0.30361275517334146,0.22,11,0.24,24,40,4
307,4.376885527620258,3.408873144539555,-6.707132476790719,-2.9571324767907186,5.600220164821594,3.018141057966447,3.221015245062912,5.85581356351421,3.697075885975515,107.35286752320928,114.06,107.35286752320928,110.31,9.595586673838127,9.46592614625417,10000.0,10000.0,-0.05,-0.25,1593.6512183012169,698.7941485746132,4,7,10,223.2316037706349,29,58000.0,273.150878088089,430.0,21,0.12048812928277754,0.10145049167960643,0.02918285307308737,2.175320489609835,0.21701180381630691,0.6114011200583235,0.39532020582827404,0.20755137614996536,12,0.24,24,47,4
308,4.882604857139175,3.8584026532619697,-6.767845983379445,-3.017845983379445,5.120925454767798,3.231777877966349,3.4411062519109348,6.632553531069821,4.085445277256912,107.29215401662056,114.06,107.29215401662056,110.31,10.284713709772975,9.035202241471355,10000.0,10000.0,-0.05,-0.23625718518485533,1426.863586824418,618.0569277158576,4,7,9,271.34630498361315,28,58000.0,305.6272316213921,430.0,21,0.12619628589424992,0.11762161278936722,0.030343958100489628,2.1800730703342075,0.23930866210765245,0.6831064289478194,0.3654485014442445,0.22,13,0.24,27,41,4
309,5.241408982751154,4.31539949711103,-1.1828965353763152,2.5671034646236848,1.6485030293724423,5.9324216144228314,3.7271173050004363,5.896613619037994,5.451704695635313,112.87710346462369,114.06,112.87710346462369,110.31,9.571030057083282,3.148503029372442,10000.0,10000.0,-0.05,-0.22191045555732494,1620.5001164756986,651.236850079361,4,7,9,257.0470120331127,27,58000.0,250.0,430.0,21,0.13172751197579818,0.11266506795449152,0.026933453246392257,2.3180802287499396,0.26770274039775477,0.6413063352756793,0.37959738394172216,0.21013991534011678,13,0.23719304665598334,24,42,4
310,4.7200670493493915,3.9659246411385793,-5.860828880537724,-2.110828880537724,6.224230010466661,3.338276856375658,3.140232193634694,5.0378772307167115,5.1687751948006015,108.19917111946228,114.06,108.19917111946228,110.31,9.866217047295263,9.41289311489684,10000.0,10000.0,-0.05,-0.25,1400.0,697.9665780039373,4,7,11,284.17769528624785,30,58000.0,270.53889150411766,430.0,21,0.14192506880330205,0.1197542765542944,0.03006384647988934,2.4798657359380885,0.25209994010149717,0.7347050609228373,0.3375185772393102,0.22,14,0.23531217545973024,25,51,4
311,4.0240290453684056,3.3226937221133093,-7.1843431016865225,-3.4343431016865225,5.957930205082699,2.7853828316335485,3.326890670471596,4.9632981300227,3.639979300148872,106.87565689831348,114.06,106.87565689831348,110.31,9.364560811669898,10.205404686431917,10000.0,10000.0,-0.05,-0.25,1431.799798244904,635.7878993731928,4,7,11,277.908350485266,23,58000.0,308.9614436581016,430.0,21,0.1366339784721313,0.0955011603116225,0.03239728589335856,2.396872172974257,0.21165671072618494,0.6554904348307804,0.31978371676094813,0.22,11,0.21271206317701552,30,46,4
312,4.321215628668963,3.4576172432322694,-7.093011887781003,-3.343011887781003,5.979168862598505,2.551852704486559,3.297602091519379,5.62900240632387,3.7527023854900166,106.966988112219,114.06,106.966988112219,110.31,9.678458763497161,10.153578372823308,10000.0,10000.0,-0.05,-0.2493199637385912,1400.0,676.1145258922173,4,7,11,273.2067856883248,22,58000.0,259.82353379796893,430.0,21,0.12097412717642224,0.10185102720493135,0.026300845402808762,2.346973550502473,0.22548447882943473,0.6556544412455982,0.3873870416712264,0.215404372632997,12,0.24,29,47,4
313,3.7236396198096657,3.1847919505577997,-3.1656810949396004,0.5843189050603996,2.2424294841108505,4.220716879673477,3.318995264299293,4.2222724007032175,3.5660664501776456,110.8943189050604,114.06,110.8943189050604,110.31,7.145793106852816,3.7424294841108505,10000.0,10000.0,-0.05,-0.24431419791483877,1571.2581934495074,700.0,4,7,10,291.55402922765194,27,58000.0,305.99905275361624,430.0,21,0.1101966182081628,0.11697672693038147,0.029305128702366044,2.3849907763285816,0.24026698772145788,0.7016692395841869,0.3816528385165888,0.22,11,0.2186442861170662,26,46,4
314,3.67022580756185,3.125764245609787,-3.328535323489902,0.421464676510098,2.5610724275552332,3.63020745563728,3.2318228966934743,4.555044464467174,3.194311546613112,110.7314646765101,114.06,110.7314646765101,110.31,6.988297409264988,4.061072427555233,10000.0,10000.0,-0.05,-0.25,1482.3745887018633,700.0,4,7,10,267.40032109400335,29,58000.0,306.5947216651096,430.0,21,0.1275819421723997,0.10883493076517266,0.028223831958256645,2.2908251759415332,0.27196459718418226,0.6177308129162173,0.3997875044960599,0.22,14,0.22219808929387577,27,47,4
315,4.150952574553528,3.3328231006435867,-6.121566784409026,-2.3715667844090262,4.507036979471283,3.19879960587522,3.226293459525822,5.442176330653562,3.541980246194852,107.93843321559098,114.06,107.93843321559098,110.31,8.897769922652422,7.904290406998505,10000.0,10000.0,-0.05,-0.2373320952715114,1448.9907625467358,700.0,5,7,10,284.8398846282641,22,58000.0,257.46816806031075,430.0,21,0.1387053109297394,0.12,0.026001178427802193,2.3920578951077562,0.21819141075036427,0.6744703524137415,0.3603044484860048,0.20751715450143787,12,0.24,28,42,4
316,4.085024217791474,3.3814996974733322,-5.9752453614763255,-2.2252453614763255,5.173783753966853,2.6946616445727227,3.208399748119647,5.2721961521943514,3.553968951249223,108.08475463852368,114.06,108.08475463852368,110.31,8.75487720883648,8.453980043147913,10000.0,10000.0,-0.05,-0.2390224425793502,1400.0,666.1218793165214,4,7,11,231.4600441894787,25,58000.0,286.331451894892,430.0,21,0.13428119871961802,0.10739625309567759,0.03171298931835829,2.2623771760361593,0.2537375607698083,0.7350457918579711,0.37798371775446915,0.19986413753875723,12,0.24,27,48,4
