day_index,trade_date,p05,p10,p25,p50,p75,p90,p95
166,2026-08-15,88.34623566058464,89.64670546224605,96.00960542756746,106.02972928134066,112.3997349083112,116.76804987202102,118.54025728678222
167,2026-08-16,88.28402589777912,89.5949097259799,97.1513878119729,105.9803469552151,112.28677530089512,116.63454292783537,118.40010733483874
168,2026-08-17,88.21470306600428,89.54809148942891,97.98030542458926,105.94324819459918,112.16962340166276,116.50037332541052,118.25878807225875
169,2026-08-18,88.14723744156115,89.49399558296574,98.32453752488604,105.86240331160569,112.05124811428918,116.36596592267989,118.11736548169684
170,2026-08-19,88.07893191775523,89.43403817214576,98.61775405379835,105.78382088578527,111.93224651311448,116.23161118584281,117.97611148439653
171,2026-08-20,88.01098254286285,89.40863500122211,98.76314428846662,105.69998017346381,111.81302572558285,116.09750755554079,117.83521074757564
172,2026-08-21,87.97068782378376,89.40979263038963,98.846072480025,105.61364787983068,111.6938629218181,115.96520004642454,117.6947885541656
173,2026-08-22,87.92188001096953,89.44078500037018,98.92166558482552,105.5260285626273,111.57494651610675,115.83415920864826,117.55492980243397
174,2026-08-23,87.86217170105678,89.42400739407458,98.98868776860284,105.43862291673312,111.45640439678004,115.70369437463569,117.41569193810642
175,2026-08-24,87.90904781168273,89.67470950867101,98.94760419529335,105.35125644659246,111.3383206877964,115.57384364474176,117.27711374461403
176,2026-08-25,87.84288396021697,90.14871663439381,98.88069313891833,105.26384671405324,111.22070644199218,115.44463282125761,117.13922131110623
177,2026-08-26,87.77707142765102,91.28698196858433,98.83939027926172,105.1761808595297,111.10361796362459,115.31607926942705,117.00203208051823
178,2026-08-27,87.75837412612447,92.40071328738436,98.8236633100271,105.08838324440464,110.9870935052527,115.18819455626405,116.86555759337405
179,2026-08-28,87.78120984124655,93.00203627173175,98.78742437457483,105.00054080813705,110.87115889958838,115.06098625287765,116.72980534668436
180,2026-08-29,87.76972836963267,93.50835665383163,98.72541518148486,104.91271536583153,110.75576138479589,114.93251135897356,116.5947800531207
